ClassID,UserID,NumTrial,Condition,ColorORWord,WordDisplayed,ColorOfStimulus,ColorOfResponse,ReactionTime,Gender,Age
6110,156858,17,IncW,C,YELLOW,G,G,1368.0,F,21
6110,156858,18,IncW,C,BLUE,R,R,2768.0,F,21
6110,156858,19,IncW,C,RED,Y,Y,1391.0,F,21
6110,156858,20,IncW,C,YELLOW,B,B,1439.0,F,21
6110,156858,21,IncW,C,RED,G,G,1263.0,F,21
6110,156858,22,IncW,C,BLUE,Y,Y,1799.0,F,21
6110,156858,23,IncW,C,YELLOW,B,B,2880.0,F,21
6110,156858,24,IncW,C,RED,G,G,1681.0,F,21
6110,156858,25,IncW,C,YELLOW,R,R,1664.0,F,21
6110,156858,26,IncW,C,RED,B,G,1527.0,F,21
6110,156858,27,IncW,C,GREEN,R,R,2912.0,F,21
6110,156858,28,IncW,C,BLUE,Y,Y,2032.0,F,21
6110,156858,29,IncW,C,GREEN,R,R,3623.0,F,21
6110,156858,30,IncW,C,BLUE,Y,Y,1207.0,F,21
6110,156858,31,IncW,C,RED,G,G,1920.0,F,21
6110,156858,32,IncW,C,BLUE,R,R,2248.0,F,21
6110,156858,33,IncW,C,RED,G,G,1167.0,F,21
6110,156858,34,IncW,C,BLUE,R,R,1408.0,F,21
6110,156858,35,IncW,C,RED,G,G,1272.0,F,21
6110,156858,36,IncW,C,GREEN,B,B,2824.0,F,21
6110,156858,37,IncW,C,RED,G,G,1696.0,F,21
6110,156858,38,IncW,C,BLUE,R,R,2080.0,F,21
6110,156858,39,IncW,C,GREEN,B,B,1672.0,F,21
6110,156858,40,IncW,C,BLUE,Y,Y,1152.0,F,21
6110,156858,41,IncW,C,GREEN,R,R,1632.0,F,21
6110,156858,42,IncW,C,BLUE,Y,Y,1223.0,F,21
6110,156858,43,IncW,C,YELLOW,B,B,1416.0,F,21
6110,156858,44,IncW,C,GREEN,Y,Y,1104.0,F,21
6110,156858,45,IncW,C,BLUE,R,R,1392.0,F,21
6110,156858,46,ConW,C,RED,R,R,1701.0,F,21
6110,156858,47,ConW,C,YELLOW,Y,Y,880.0,F,21
6110,156858,48,ConW,C,RED,R,R,808.0,F,21
6110,156858,49,ConW,C,BLUE,B,B,1296.0,F,21
6110,156858,50,ConW,C,RED,R,R,840.0,F,21
6110,156858,51,ConW,C,GREEN,G,G,1000.0,F,21
6110,156858,52,ConW,C,RED,R,R,696.0,F,21
6110,156858,53,ConW,C,YELLOW,Y,Y,848.0,F,21
6110,156858,54,ConW,C,RED,R,R,768.0,F,21
6110,156858,55,ConW,C,YELLOW,Y,Y,776.0,F,21
6110,156858,56,ConW,C,RED,R,R,1184.0,F,21
6110,156858,57,ConW,C,BLUE,B,B,1400.0,F,21
6110,156858,58,ConW,C,RED,R,R,800.0,F,21
6110,156858,59,ConW,C,BLUE,B,B,1088.0,F,21
6110,156858,60,ConW,C,RED,R,R,896.0,F,21
6110,156858,61,ConW,C,YELLOW,Y,Y,888.0,F,21
6110,156858,62,ConW,C,BLUE,B,B,1344.0,F,21
6110,156858,63,ConW,C,GREEN,G,G,1200.0,F,21
6110,156858,64,ConW,C,YELLOW,Y,Y,1160.0,F,21
6110,156858,65,ConW,C,GREEN,G,G,1312.0,F,21
6110,156858,66,ConW,C,BLUE,B,B,1264.0,F,21
6110,156858,67,ConW,C,RED,R,R,856.0,F,21
6110,156858,68,ConW,C,BLUE,B,B,1368.0,F,21
6110,156858,69,ConW,C,GREEN,G,G,960.0,F,21
6110,156858,70,ConW,C,YELLOW,Y,Y,832.0,F,21
6110,156858,71,ConW,C,GREEN,G,G,1008.0,F,21
6110,156858,72,ConW,C,BLUE,B,B,1352.0,F,21
6110,156858,73,ConW,C,YELLOW,Y,Y,1032.0,F,21
6110,156858,74,ConW,C,RED,R,R,856.0,F,21
6110,156858,75,ConW,C,GREEN,G,G,968.0,F,21
6110,156858,76,ConW,C,BLUE,B,B,1256.0,F,21
6110,156858,77,ConW,C,RED,R,R,1000.0,F,21
6110,156858,78,ConW,C,GREEN,G,G,1200.0,F,21
6110,156858,79,ConW,C,RED,R,R,776.0,F,21
6110,156858,80,ConW,C,BLUE,B,B,944.0,F,21
6110,156858,81,ConW,C,GREEN,G,G,872.0,F,21
6110,156858,82,ConW,C,BLUE,B,B,936.0,F,21
6110,156858,83,ConW,C,RED,R,R,760.0,F,21
6110,156858,84,ConW,C,GREEN,G,G,904.0,F,21
6110,156858,85,ConW,C,YELLOW,Y,Y,808.0,F,21
6110,156858,86,ConW,C,BLUE,B,B,1400.0,F,21
6110,156858,87,ConW,C,GREEN,G,G,768.0,F,21
6110,156858,88,ConW,C,RED,R,R,584.0,F,21
6110,156858,89,ConW,C,BLUE,B,B,1128.0,F,21
6110,156858,90,ConW,C,GREEN,G,G,984.0,F,21
6110,156859,1,IncW,C,GREEN,Y,Y,7373.0,F,21
6110,156859,2,IncW,C,BLUE,G,G,4000.0,F,21
6110,156859,3,IncW,C,RED,Y,Y,2920.0,F,21
6110,156859,4,IncW,C,BLUE,R,R,2184.0,F,21
6110,156859,5,IncW,C,YELLOW,B,B,2152.0,F,21
6110,156859,6,IncW,C,BLUE,G,G,5312.0,F,21
6110,156859,7,IncW,C,YELLOW,R,R,2432.0,F,21
6110,156859,8,IncW,C,GREEN,B,B,3200.0,F,21
6110,156859,9,IncW,C,YELLOW,R,R,5087.0,F,21
6110,156859,10,IncW,C,GREEN,B,B,1937.0,F,21
6110,156859,11,IncW,C,BLUE,R,R,1487.0,F,21
6110,156859,12,IncW,C,YELLOW,B,B,1263.0,F,21
6110,156859,13,IncW,C,RED,G,G,1215.0,F,21
6110,156859,14,IncW,C,YELLOW,B,B,2384.0,F,21
6110,156859,15,IncW,C,RED,Y,B,616.0,F,21
6110,156859,16,IncW,C,GREEN,B,B,1984.0,F,21
6110,156859,17,IncW,C,YELLOW,G,G,1368.0,F,21
6110,156859,18,IncW,C,BLUE,R,R,2768.0,F,21
6110,156859,19,IncW,C,RED,Y,Y,1391.0,F,21
6110,156859,20,IncW,C,YELLOW,B,B,1439.0,F,21
6110,156859,21,IncW,C,RED,G,G,1263.0,F,21
6110,156859,22,IncW,C,BLUE,Y,Y,1799.0,F,21
6110,156859,23,IncW,C,YELLOW,B,B,2880.0,F,21
6110,156859,24,IncW,C,RED,G,G,1681.0,F,21
6110,156859,25,IncW,C,YELLOW,R,R,1664.0,F,21
6110,156859,26,IncW,C,RED,B,G,1527.0,F,21
6110,156859,27,IncW,C,GREEN,R,R,2912.0,F,21
6110,156859,28,IncW,C,BLUE,Y,Y,2032.0,F,21
6110,156859,29,IncW,C,GREEN,R,R,3623.0,F,21
6110,156859,30,IncW,C,BLUE,Y,Y,1207.0,F,21
6110,156859,31,IncW,C,RED,G,G,1920.0,F,21
6110,156859,32,IncW,C,BLUE,R,R,2248.0,F,21
6110,156859,33,IncW,C,RED,G,G,1167.0,F,21
6110,156859,34,IncW,C,BLUE,R,R,1408.0,F,21
6110,156859,35,IncW,C,RED,G,G,1272.0,F,21
6110,156859,36,IncW,C,GREEN,B,B,2824.0,F,21
6110,156859,37,IncW,C,RED,G,G,1696.0,F,21
6110,156859,38,IncW,C,BLUE,R,R,2080.0,F,21
6110,156859,39,IncW,C,GREEN,B,B,1672.0,F,21
6110,156859,40,IncW,C,BLUE,Y,Y,1152.0,F,21
6110,156859,41,IncW,C,GREEN,R,R,1632.0,F,21
6110,156859,42,IncW,C,BLUE,Y,Y,1223.0,F,21
6110,156859,43,IncW,C,YELLOW,B,B,1416.0,F,21
6110,156859,44,IncW,C,GREEN,Y,Y,1104.0,F,21
6110,156859,45,IncW,C,BLUE,R,R,1392.0,F,21
6110,156859,46,ConW,C,RED,R,R,1701.0,F,21
6110,156859,47,ConW,C,YELLOW,Y,Y,880.0,F,21
6110,156859,48,ConW,C,RED,R,R,808.0,F,21
6110,156859,49,ConW,C,BLUE,B,B,1296.0,F,21
6110,156859,50,ConW,C,RED,R,R,840.0,F,21
6110,156859,51,ConW,C,GREEN,G,G,1000.0,F,21
6110,156859,52,ConW,C,RED,R,R,696.0,F,21
6110,156859,53,ConW,C,YELLOW,Y,Y,848.0,F,21
6110,156859,54,ConW,C,RED,R,R,768.0,F,21
6110,156859,55,ConW,C,YELLOW,Y,Y,776.0,F,21
6110,156859,56,ConW,C,RED,R,R,1184.0,F,21
6110,156859,57,ConW,C,BLUE,B,B,1400.0,F,21
6110,156859,58,ConW,C,RED,R,R,800.0,F,21
6110,156859,59,ConW,C,BLUE,B,B,1088.0,F,21
6110,156859,60,ConW,C,RED,R,R,896.0,F,21
6110,156859,61,ConW,C,YELLOW,Y,Y,888.0,F,21
6110,156859,62,ConW,C,BLUE,B,B,1344.0,F,21
6110,156859,63,ConW,C,GREEN,G,G,1200.0,F,21
6110,156859,64,ConW,C,YELLOW,Y,Y,1160.0,F,21
6110,156859,65,ConW,C,GREEN,G,G,1312.0,F,21
6110,156859,66,ConW,C,BLUE,B,B,1264.0,F,21
6110,156859,67,ConW,C,RED,R,R,856.0,F,21
6110,156859,68,ConW,C,BLUE,B,B,1368.0,F,21
6110,156859,69,ConW,C,GREEN,G,G,960.0,F,21
6110,156859,70,ConW,C,YELLOW,Y,Y,832.0,F,21
6110,156859,71,ConW,C,GREEN,G,G,1008.0,F,21
6110,156859,72,ConW,C,BLUE,B,B,1352.0,F,21
6110,156859,73,ConW,C,YELLOW,Y,Y,1032.0,F,21
6110,156859,74,ConW,C,RED,R,R,856.0,F,21
6110,156859,75,ConW,C,GREEN,G,G,968.0,F,21
6110,156859,76,ConW,C,BLUE,B,B,1256.0,F,21
6110,156859,77,ConW,C,RED,R,R,1000.0,F,21
6110,156859,78,ConW,C,GREEN,G,G,1200.0,F,21
6110,156859,79,ConW,C,RED,R,R,776.0,F,21
6110,156859,80,ConW,C,BLUE,B,B,944.0,F,21
6110,156859,81,ConW,C,GREEN,G,G,872.0,F,21
6110,156859,82,ConW,C,BLUE,B,B,936.0,F,21
6110,156859,83,ConW,C,RED,R,R,760.0,F,21
6110,156859,84,ConW,C,GREEN,G,G,904.0,F,21
6110,156859,85,ConW,C,YELLOW,Y,Y,808.0,F,21
6110,156859,86,ConW,C,BLUE,B,B,1400.0,F,21
6110,156859,87,ConW,C,GREEN,G,G,768.0,F,21
6110,156859,88,ConW,C,RED,R,R,584.0,F,21
6110,156859,89,ConW,C,BLUE,B,B,1128.0,F,21
6110,156859,90,ConW,C,GREEN,G,G,984.0,F,21
6110,156860,1,IncW,C,GREEN,Y,G,2949.0,F,20
6110,156860,2,IncW,C,BLUE,G,G,5024.0,F,20
6110,156860,3,IncW,C,YELLOW,B,B,2576.0,F,20
6110,156860,4,IncW,C,RED,G,G,1664.0,F,20
6110,156860,5,IncW,C,YELLOW,B,B,3216.0,F,20
6110,156860,6,IncW,C,GREEN,Y,Y,3624.0,F,20
6110,156860,7,IncW,C,YELLOW,R,R,2680.0,F,20
6110,156860,8,IncW,C,RED,Y,Y,4424.0,F,20
6110,156860,9,IncW,C,YELLOW,B,B,4696.0,F,20
6110,156860,10,IncW,C,RED,Y,Y,3335.0,F,20
6110,156860,11,IncW,C,GREEN,R,R,3176.0,F,20
6110,156860,12,IncW,C,BLUE,Y,Y,2280.0,F,20
6110,156860,13,IncW,C,YELLOW,G,G,2216.0,F,20
6110,156860,14,IncW,C,GREEN,R,R,2480.0,F,20
6110,156860,15,IncW,C,BLUE,G,G,1592.0,F,20
6110,156860,16,IncW,C,RED,Y,Y,1800.0,F,20
6110,156860,17,IncW,C,BLUE,G,G,2184.0,F,20
6110,156860,18,IncW,C,YELLOW,B,B,3872.0,F,20
6110,156860,19,IncW,C,RED,G,G,8104.0,F,20
6110,156860,20,IncW,C,BLUE,R,R,8408.0,F,20
6110,156860,21,IncW,C,GREEN,B,B,2608.0,F,20
6110,156860,22,IncW,C,YELLOW,R,R,2024.0,F,20
6110,156860,23,IncW,C,RED,Y,Y,2064.0,F,20
6110,156860,24,IncW,C,GREEN,B,B,2040.0,F,20
6110,156860,25,IncW,C,RED,Y,Y,2184.0,F,20
6110,156860,26,IncW,C,GREEN,R,R,2504.0,F,20
6110,156860,27,IncW,C,YELLOW,B,B,1264.0,F,20
6110,156860,28,IncW,C,GREEN,Y,Y,1632.0,F,20
6110,156860,29,IncW,C,YELLOW,G,G,1904.0,F,20
6110,156860,30,IncW,C,GREEN,B,B,1344.0,F,20
6110,156860,31,IncW,C,RED,G,G,2616.0,F,20
6110,156860,32,IncW,C,BLUE,R,R,2096.0,F,20
6110,156860,33,IncW,C,GREEN,Y,Y,2384.0,F,20
6110,156860,34,IncW,C,RED,G,G,1608.0,F,20
6110,156860,35,IncW,C,BLUE,R,R,1720.0,F,20
6110,156860,36,IncW,C,RED,Y,Y,2464.0,F,20
6110,156860,37,IncW,C,GREEN,B,B,1712.0,F,20
6110,156860,38,IncW,C,YELLOW,R,R,1872.0,F,20
6110,156860,39,IncW,C,BLUE,Y,Y,2064.0,F,20
6110,156860,40,IncW,C,RED,B,B,1927.0,F,20
6110,156860,41,IncW,C,GREEN,R,R,2304.0,F,20
6110,156860,42,IncW,C,YELLOW,G,G,1616.0,F,20
6110,156860,43,IncW,C,BLUE,R,R,1936.0,F,20
6110,156860,44,IncW,C,RED,B,B,1848.0,F,20
6110,156860,45,IncW,C,BLUE,G,G,1888.0,F,20
6110,156860,46,ConW,C,RED,R,R,1908.0,F,20
6110,156860,47,ConW,C,GREEN,G,G,1320.0,F,20
6110,156860,48,ConW,C,YELLOW,Y,Y,1335.0,F,20
6110,156860,49,ConW,C,GREEN,G,G,1231.0,F,20
6110,156860,50,ConW,C,YELLOW,Y,Y,1271.0,F,20
6110,156860,51,ConW,C,GREEN,G,G,1127.0,F,20
6110,156860,52,ConW,C,RED,R,R,1807.0,F,20
6110,156860,53,ConW,C,YELLOW,Y,Y,1623.0,F,20
6110,156860,54,ConW,C,GREEN,G,G,1367.0,F,20
6110,156860,55,ConW,C,RED,R,G,1896.0,F,20
6110,156860,56,ConW,C,GREEN,G,G,1624.0,F,20
6110,156860,57,ConW,C,YELLOW,Y,Y,2976.0,F,20
6110,156860,58,ConW,C,RED,R,R,2256.0,F,20
6110,156860,59,ConW,C,BLUE,B,B,1831.0,F,20
6110,156860,60,ConW,C,YELLOW,Y,Y,2184.0,F,20
6110,156860,61,ConW,C,RED,R,R,1288.0,F,20
6110,156860,62,ConW,C,YELLOW,Y,Y,1503.0,F,20
6110,156860,63,ConW,C,RED,R,R,1295.0,F,20
6110,156860,64,ConW,C,GREEN,G,G,1312.0,F,20
6110,156860,65,ConW,C,RED,R,R,1120.0,F,20
6110,156860,66,ConW,C,YELLOW,Y,Y,1367.0,F,20
6110,156860,67,ConW,C,GREEN,G,G,2207.0,F,20
6110,156860,68,ConW,C,RED,R,R,1088.0,F,20
6110,156860,69,ConW,C,BLUE,B,B,1568.0,F,20
6110,156860,70,ConW,C,GREEN,G,G,1063.0,F,20
6110,156860,71,ConW,C,RED,R,R,1440.0,F,20
6110,156860,72,ConW,C,GREEN,G,G,1287.0,F,20
6110,156860,73,ConW,C,BLUE,B,B,1959.0,F,20
6110,156860,74,ConW,C,RED,R,R,1776.0,F,20
6110,156860,75,ConW,C,GREEN,G,G,1751.0,F,20
6110,156860,76,ConW,C,RED,R,R,2319.0,F,20
6110,156860,77,ConW,C,YELLOW,Y,Y,1800.0,F,20
6110,156860,78,ConW,C,GREEN,G,G,1983.0,F,20
6110,156860,79,ConW,C,YELLOW,Y,Y,2112.0,F,20
6110,156860,80,ConW,C,GREEN,G,G,2072.0,F,20
6110,156860,81,ConW,C,YELLOW,Y,Y,2231.0,F,20
6110,156860,82,ConW,C,GREEN,G,G,1791.0,F,20
6110,156860,83,ConW,C,YELLOW,Y,Y,1287.0,F,20
6110,156860,84,ConW,C,RED,R,R,1800.0,F,20
6110,156860,85,ConW,C,BLUE,B,B,1255.0,F,20
6110,156860,86,ConW,C,GREEN,G,G,1591.0,F,20
6110,156860,87,ConW,C,RED,R,R,3303.0,F,20
6110,156860,88,ConW,C,YELLOW,Y,Y,2512.0,F,20
6110,156860,89,ConW,C,GREEN,G,G,1848.0,F,20
6110,156860,90,ConW,C,BLUE,B,B,2048.0,F,20
6110,156861,1,IncW,C,GREEN,Y,G,2949.0,F,20
6110,156861,2,IncW,C,BLUE,G,G,5024.0,F,20
6110,156861,3,IncW,C,YELLOW,B,B,2576.0,F,20
6110,156861,4,IncW,C,RED,G,G,1664.0,F,20
6110,156861,5,IncW,C,YELLOW,B,B,3216.0,F,20
6110,156861,6,IncW,C,GREEN,Y,Y,3624.0,F,20
6110,156861,7,IncW,C,YELLOW,R,R,2680.0,F,20
6110,156861,8,IncW,C,RED,Y,Y,4424.0,F,20
6110,156861,9,IncW,C,YELLOW,B,B,4696.0,F,20
6110,156861,10,IncW,C,RED,Y,Y,3335.0,F,20
6110,156861,11,IncW,C,GREEN,R,R,3176.0,F,20
6110,156861,12,IncW,C,BLUE,Y,Y,2280.0,F,20
6110,156861,13,IncW,C,YELLOW,G,G,2216.0,F,20
6110,156861,14,IncW,C,GREEN,R,R,2480.0,F,20
6110,156861,15,IncW,C,BLUE,G,G,1592.0,F,20
6110,156861,16,IncW,C,RED,Y,Y,1800.0,F,20
6110,156861,17,IncW,C,BLUE,G,G,2184.0,F,20
6110,156861,18,IncW,C,YELLOW,B,B,3872.0,F,20
6110,156861,19,IncW,C,RED,G,G,8104.0,F,20
6110,156861,20,IncW,C,BLUE,R,R,8408.0,F,20
6110,156861,21,IncW,C,GREEN,B,B,2608.0,F,20
6110,156861,22,IncW,C,YELLOW,R,R,2024.0,F,20
6110,156861,23,IncW,C,RED,Y,Y,2064.0,F,20
6110,156861,24,IncW,C,GREEN,B,B,2040.0,F,20
6110,156861,25,IncW,C,RED,Y,Y,2184.0,F,20
6110,156861,26,IncW,C,GREEN,R,R,2504.0,F,20
6110,156861,27,IncW,C,YELLOW,B,B,1264.0,F,20
6110,156861,28,IncW,C,GREEN,Y,Y,1632.0,F,20
6110,156861,29,IncW,C,YELLOW,G,G,1904.0,F,20
6110,156861,30,IncW,C,GREEN,B,B,1344.0,F,20
6110,156861,31,IncW,C,RED,G,G,2616.0,F,20
6110,156861,32,IncW,C,BLUE,R,R,2096.0,F,20
6110,156861,33,IncW,C,GREEN,Y,Y,2384.0,F,20
6110,156861,34,IncW,C,RED,G,G,1608.0,F,20
6110,156861,35,IncW,C,BLUE,R,R,1720.0,F,20
6110,156861,36,IncW,C,RED,Y,Y,2464.0,F,20
6110,156861,37,IncW,C,GREEN,B,B,1712.0,F,20
6110,156861,38,IncW,C,YELLOW,R,R,1872.0,F,20
6110,156861,39,IncW,C,BLUE,Y,Y,2064.0,F,20
6110,156861,40,IncW,C,RED,B,B,1927.0,F,20
6110,156861,41,IncW,C,GREEN,R,R,2304.0,F,20
6110,156861,42,IncW,C,YELLOW,G,G,1616.0,F,20
6110,156861,43,IncW,C,BLUE,R,R,1936.0,F,20
6110,156861,44,IncW,C,RED,B,B,1848.0,F,20
6110,156861,45,IncW,C,BLUE,G,G,1888.0,F,20
6110,156861,46,ConW,C,RED,R,R,1908.0,F,20
6110,156861,47,ConW,C,GREEN,G,G,1320.0,F,20
6110,156861,48,ConW,C,YELLOW,Y,Y,1335.0,F,20
6110,156861,49,ConW,C,GREEN,G,G,1231.0,F,20
6110,156861,50,ConW,C,YELLOW,Y,Y,1271.0,F,20
6110,156861,51,ConW,C,GREEN,G,G,1127.0,F,20
6110,156861,52,ConW,C,RED,R,R,1807.0,F,20
6110,156861,53,ConW,C,YELLOW,Y,Y,1623.0,F,20
6110,156861,54,ConW,C,GREEN,G,G,1367.0,F,20
6110,156861,55,ConW,C,RED,R,G,1896.0,F,20
6110,156861,56,ConW,C,GREEN,G,G,1624.0,F,20
6110,156861,57,ConW,C,YELLOW,Y,Y,2976.0,F,20
6110,156861,58,ConW,C,RED,R,R,2256.0,F,20
6110,156861,59,ConW,C,BLUE,B,B,1831.0,F,20
6110,156861,60,ConW,C,YELLOW,Y,Y,2184.0,F,20
6110,156861,61,ConW,C,RED,R,R,1288.0,F,20
6110,156861,62,ConW,C,YELLOW,Y,Y,1503.0,F,20
6110,156861,63,ConW,C,RED,R,R,1295.0,F,20
6110,156861,64,ConW,C,GREEN,G,G,1312.0,F,20
6110,156861,65,ConW,C,RED,R,R,1120.0,F,20
6110,156861,66,ConW,C,YELLOW,Y,Y,1367.0,F,20
6110,156861,67,ConW,C,GREEN,G,G,2207.0,F,20
6110,156861,68,ConW,C,RED,R,R,1088.0,F,20
6110,156861,69,ConW,C,BLUE,B,B,1568.0,F,20
6110,156861,70,ConW,C,GREEN,G,G,1063.0,F,20
6110,156861,71,ConW,C,RED,R,R,1440.0,F,20
6110,156861,72,ConW,C,GREEN,G,G,1287.0,F,20
6110,156861,73,ConW,C,BLUE,B,B,1959.0,F,20
6110,156861,74,ConW,C,RED,R,R,1776.0,F,20
6110,156861,75,ConW,C,GREEN,G,G,1751.0,F,20
6110,156861,76,ConW,C,RED,R,R,2319.0,F,20
6110,156861,77,ConW,C,YELLOW,Y,Y,1800.0,F,20
6110,156861,78,ConW,C,GREEN,G,G,1983.0,F,20
6110,156861,79,ConW,C,YELLOW,Y,Y,2112.0,F,20
6110,156861,80,ConW,C,GREEN,G,G,2072.0,F,20
6110,156861,81,ConW,C,YELLOW,Y,Y,2231.0,F,20
6110,156861,82,ConW,C,GREEN,G,G,1791.0,F,20
6110,156861,83,ConW,C,YELLOW,Y,Y,1287.0,F,20
6110,156861,84,ConW,C,RED,R,R,1800.0,F,20
6110,156861,85,ConW,C,BLUE,B,B,1255.0,F,20
6110,156861,86,ConW,C,GREEN,G,G,1591.0,F,20
6110,156861,87,ConW,C,RED,R,R,3303.0,F,20
6110,156861,88,ConW,C,YELLOW,Y,Y,2512.0,F,20
6110,156861,89,ConW,C,GREEN,G,G,1848.0,F,20
6110,156861,90,ConW,C,BLUE,B,B,2048.0,F,20
6110,156862,1,IncW,C,GREEN,Y,Y,7373.0,F,21
6110,156862,2,IncW,C,BLUE,G,G,4000.0,F,21
6110,156862,3,IncW,C,RED,Y,Y,2920.0,F,21
6110,156862,4,IncW,C,BLUE,R,R,2184.0,F,21
6110,156862,5,IncW,C,YELLOW,B,B,2152.0,F,21
6110,156862,6,IncW,C,BLUE,G,G,5312.0,F,21
6110,156862,7,IncW,C,YELLOW,R,R,2432.0,F,21
6110,156862,8,IncW,C,GREEN,B,B,3200.0,F,21
6110,156862,9,IncW,C,YELLOW,R,R,5087.0,F,21
6110,156862,10,IncW,C,GREEN,B,B,1937.0,F,21
6110,156862,11,IncW,C,BLUE,R,R,1487.0,F,21
6110,156862,12,IncW,C,YELLOW,B,B,1263.0,F,21
6110,156862,13,IncW,C,RED,G,G,1215.0,F,21
6110,156862,14,IncW,C,YELLOW,B,B,2384.0,F,21
6110,156862,15,IncW,C,RED,Y,B,616.0,F,21
6110,156862,16,IncW,C,GREEN,B,B,1984.0,F,21
6110,156862,17,IncW,C,YELLOW,G,G,1368.0,F,21
6110,156862,18,IncW,C,BLUE,R,R,2768.0,F,21
6110,156862,19,IncW,C,RED,Y,Y,1391.0,F,21
6110,156862,20,IncW,C,YELLOW,B,B,1439.0,F,21
6110,156862,21,IncW,C,RED,G,G,1263.0,F,21
6110,156862,22,IncW,C,BLUE,Y,Y,1799.0,F,21
6110,156862,23,IncW,C,YELLOW,B,B,2880.0,F,21
6110,156862,24,IncW,C,RED,G,G,1681.0,F,21
6110,156862,25,IncW,C,YELLOW,R,R,1664.0,F,21
6110,156862,26,IncW,C,RED,B,G,1527.0,F,21
6110,156862,27,IncW,C,GREEN,R,R,2912.0,F,21
6110,156862,28,IncW,C,BLUE,Y,Y,2032.0,F,21
6110,156862,29,IncW,C,GREEN,R,R,3623.0,F,21
6110,156862,30,IncW,C,BLUE,Y,Y,1207.0,F,21
6110,156862,31,IncW,C,RED,G,G,1920.0,F,21
6110,156862,32,IncW,C,BLUE,R,R,2248.0,F,21
6110,156862,33,IncW,C,RED,G,G,1167.0,F,21
6110,156862,34,IncW,C,BLUE,R,R,1408.0,F,21
6110,156862,35,IncW,C,RED,G,G,1272.0,F,21
6110,156862,36,IncW,C,GREEN,B,B,2824.0,F,21
6110,156862,37,IncW,C,RED,G,G,1696.0,F,21
6110,156862,38,IncW,C,BLUE,R,R,2080.0,F,21
6110,156862,39,IncW,C,GREEN,B,B,1672.0,F,21
6110,156862,40,IncW,C,BLUE,Y,Y,1152.0,F,21
6110,156862,41,IncW,C,GREEN,R,R,1632.0,F,21
6110,156862,42,IncW,C,BLUE,Y,Y,1223.0,F,21
6110,156862,43,IncW,C,YELLOW,B,B,1416.0,F,21
6110,156862,44,IncW,C,GREEN,Y,Y,1104.0,F,21
6110,156862,45,IncW,C,BLUE,R,R,1392.0,F,21
6110,156862,46,ConW,C,RED,R,R,1701.0,F,21
6110,156862,47,ConW,C,YELLOW,Y,Y,880.0,F,21
6110,156862,48,ConW,C,RED,R,R,808.0,F,21
6110,156862,49,ConW,C,BLUE,B,B,1296.0,F,21
6110,156862,50,ConW,C,RED,R,R,840.0,F,21
6110,156862,51,ConW,C,GREEN,G,G,1000.0,F,21
6110,156862,52,ConW,C,RED,R,R,696.0,F,21
6110,156862,53,ConW,C,YELLOW,Y,Y,848.0,F,21
6110,156862,54,ConW,C,RED,R,R,768.0,F,21
6110,156862,55,ConW,C,YELLOW,Y,Y,776.0,F,21
6110,156862,56,ConW,C,RED,R,R,1184.0,F,21
6110,156862,57,ConW,C,BLUE,B,B,1400.0,F,21
6110,156862,58,ConW,C,RED,R,R,800.0,F,21
6110,156862,59,ConW,C,BLUE,B,B,1088.0,F,21
6110,156862,60,ConW,C,RED,R,R,896.0,F,21
6110,156862,61,ConW,C,YELLOW,Y,Y,888.0,F,21
6110,156862,62,ConW,C,BLUE,B,B,1344.0,F,21
6110,156862,63,ConW,C,GREEN,G,G,1200.0,F,21
6110,156862,64,ConW,C,YELLOW,Y,Y,1160.0,F,21
6110,156862,65,ConW,C,GREEN,G,G,1312.0,F,21
6110,156862,66,ConW,C,BLUE,B,B,1264.0,F,21
6110,156862,67,ConW,C,RED,R,R,856.0,F,21
6110,156862,68,ConW,C,BLUE,B,B,1368.0,F,21
6110,156862,69,ConW,C,GREEN,G,G,960.0,F,21
6110,156862,70,ConW,C,YELLOW,Y,Y,832.0,F,21
6110,156862,71,ConW,C,GREEN,G,G,1008.0,F,21
6110,156862,72,ConW,C,BLUE,B,B,1352.0,F,21
6110,156862,73,ConW,C,YELLOW,Y,Y,1032.0,F,21
6110,156862,74,ConW,C,RED,R,R,856.0,F,21
6110,156862,75,ConW,C,GREEN,G,G,968.0,F,21
6110,156862,76,ConW,C,BLUE,B,B,1256.0,F,21
6110,156862,77,ConW,C,RED,R,R,1000.0,F,21
6110,156862,78,ConW,C,GREEN,G,G,1200.0,F,21
6110,156862,79,ConW,C,RED,R,R,776.0,F,21
6110,156862,80,ConW,C,BLUE,B,B,944.0,F,21
6110,156862,81,ConW,C,GREEN,G,G,872.0,F,21
6110,156862,82,ConW,C,BLUE,B,B,936.0,F,21
6110,156862,83,ConW,C,RED,R,R,760.0,F,21
6110,156862,84,ConW,C,GREEN,G,G,904.0,F,21
6110,156862,85,ConW,C,YELLOW,Y,Y,808.0,F,21
6110,156862,86,ConW,C,BLUE,B,B,1400.0,F,21
6110,156862,87,ConW,C,GREEN,G,G,768.0,F,21
6110,156862,88,ConW,C,RED,R,R,584.0,F,21
6110,156862,89,ConW,C,BLUE,B,B,1128.0,F,21
6110,156862,90,ConW,C,GREEN,G,G,984.0,F,21
6110,156863,1,IncW,C,GREEN,Y,G,2949.0,F,20
6110,156863,2,IncW,C,BLUE,G,G,5024.0,F,20
